refcode,formula,z_prime,r_factor,n_atoms,spacegroup
BEGPOU01,C24 H18 N2 O1,1.0,4.08,45,P21/c
AWIBUG,"2(C14 H12 N4 O2),3(C1 H4 O1)",1.0,5.06,32,P212121
QIKHOL,C20 H12 Cl1 F3 N2,2.0,4.25,38,R3
DARYAX,C12 H18 O1,1.0,3.87,31,I41/a
XODPIQ,C13 H21 N3 O1,1.0,4.0200000000000005,38,Pbca
SARZOA02,C7 H16 N2 O1,2.0,3.27,26,P1
YUQTEM,C20 H14 F3 N1 O1,1.0,3.94,39,P21/n
ZOYYUL,C10 H6 Cl1 F2 N1,1.0,3.9,20,P212121
KEMBUA01,C15 H15 N3 O1 S1,1.0,3.2,35,P-1
ADAQOM,"C14 H18 N2 O4,H2 O1",1.0,4.19,38,P21/n
XUBLIR,"C14 H12 N2 O1,2(H2 O1)",1.0,4.25,29,P21/c
PENCEN04,C22 H14,1.0,4.54,36,P-1
IMUXOE,"C1 H9 N6 1+,C1 N5 O3 1-",1.0,3.3200000000000003,16,P21/c
QUNPIA,C26 H31 N1 O1,1.0,4.390000000000001,59,P21/n
HOVWEU,C9 H14 O3 Si1,1.0,4.8,27,P21/n
AWANUH,C18 H22 O1,1.0,4.15,41,P21/c
VIKHED,C11 H13 Cl2 N1 O1,1.0,6.07,28,P21/c
XEYZUY,C11 H14 O1 Se1,1.0,5.319999999999999,27,Pbcn
QECHOV,"Cl1 1-,C5 H5 N4 S1 1+",1.0,4.4,15,P21/c
HURCAA,C14 H13 N3 O3 S1,1.0,3.2300000000000004,34,Pna21
TIHPUW,C21 H26 O2,1.0,3.96,49,P212121
BARMIT,C34 H26 O1,1.0,5.18,61,P21/c
NUNNUF,C18 H16 O5,1.0,3.6,39,P21/n
FEMGAI,C20 H16 O4,1.0,4.67,40,P21/n
EDOWEZ,"C13 H15 N2 O1 1+,N1 O3 1-",0.5,6.1000000000000005,31,Pnma
TABDAC,C13 H20 O3,2.0,6.2700000000000005,36,P-1
CODLUC13,C6 H6 B1 N1 O6,1.0,5.8500000000000005,20,Pna21
XAFQAY,C18 H17 N1 O4,1.0,7.16,40,P21/c
JOLPUX,C10 H7 N3 S1,2.0,4.37,21,P21/n
YEYVEF,C21 H31 N1 O5,1.0,4.84,58,P21
QARLAY,C15 H13 Br1 N2 O6,1.0,2.07,37,P212121
JAGGIH,"C11 H19 Cl1 N1 O1 1+,Cl1 1-",1.0,2.45,33,P212121
MURRAU,C17 H13 N1 O3,1.0,3.2,34,P212121
KEDXAS,C12 H17 N3 O9,1.0,4.0,41,P-1
CXMCYT,C5 H9 N1 O4 S1,1.0,2.1,20,P21
REDFIQ,C31 H26 O2 P2,0.5,2.96,61,Fdd2
GLULAD,C6 H8 O6,1.0,4.0,20,P21
WEFWUD,C12 H14 Br1 Cl1 F2 N4 O2,1.0,2.23,36,P-1
GAKVOF,C9 H9 N5 O3,1.0,4.82,26,P21/c
JAKVAW,C18 H21 N3 O6 S1,1.0,5.56,49,P21
SEDROL,"C19 H20 N2 O5 S2,H2 O1",2.0,4.4799999999999995,48,P21
ZAVCAD,"C13 H20 N1 O2 1+,H2 O1,Br1 1-",0.5,3.39,36,C2/m
DIRKUO,C16 H14 B1 N1 O1,2.0,6.5,33,P-1
GEVLEZ,C16 H16 N2 O5,1.0,6.640000000000001,39,Pbca
BIXYEN,C26 H30 O8,1.0,5.98,64,P21/n
WIZQAX,C21 H19 O1 P1,1.0,4.1,42,P21/n
FALKEM,C18 H30 N2 O4,1.0,4.390000000000001,54,P21/n
OVOKOD,C22 H12 S2,1.0,5.050000000000001,36,P-1
AHICED,C18 H20 N2 O2,1.0,6.0600000000000005,42,C2
HUVLAN,"C12 H14 N2 2+,2(C2 F6 N1 O4 S2 1-)",1.0,5.55,28,P-1
OQORAO,C18 H22 N2 O3 S1,1.0,2.61,46,P21
IFIYOL,C14 H20 O6,1.0,4.51,40,P21
EQIHES,"C13 H17 F1 N1 O2 1+,Cl1 1-",1.0,5.59,34,P21/n
LASTEI,"C11 H14 N3 1+,I1 1-",1.0,4.17,28,P21/c
ULEBAQ,"C19 H20 N2,C2 H6 O1",1.0,4.5600000000000005,41,P21
SEWGIL,C31 H27 O4 P1,1.0,5.37,63,P21
RIZPIC,C16 H10 F3 N1 S1,2.0,4.78,31,P21/c
LIKGIV,C18 H16 O3 S1,1.0,3.29,38,P21
FEPWUU,C18 H17 Cl1 N2 O4,1.0,4.8100000000000005,42,P-1
RUZRAJ,"C7 H12 N9 O6 1+,N1 O3 1-",1.0,4.590000000000001,34,P21/n
VOXPIL,C17 H20 N2 O3 S2,1.0,3.65,44,P-1
CUGDUD10,C21 H18 S3,1.0,6.9,42,C2/c
CABHAS01,C30 H31 Si1,1.0,5.24,62,P-1
KOXBIL,C18 H18 N2 O2,1.0,3.6900000000000004,40,P212121
YAYWIF,C32 H24 S1,1.0,3.87,57,C2/c
OJUNIQ,"Cl1 O4 1-,C13 H20 N5 O2 1+",1.0,6.84,40,P21/c
HOMCOD,C16 H10 N4 O4,0.5,4.6899999999999995,34,C2/c
RAPFOD,C16 H18 O3,2.0,4.5,37,P21/c
RUDPAJ,C27 H25 Cl1 N2 O2,1.0,6.41,57,P21/n
MAQWIM05,C10 H12 N2 O2,1.0,4.09,26,P21/c
UMAMII,C24 H19 N1,1.0,7.28,44,C2/c
PUXJAX,C21 H19 Cl1 I1 N1 O4 S2,1.0,4.5,49,C2/c
QINVUH,C16 H13 F3 N2 O2,1.0,7.03,36,P-1
TUKNET,C12 H17 N5 S2,2.0,4.05,36,P-1
ISIGIE,"C28 H24 Cl3 N1 O2,C2 H6 O1 S1",1.0,5.07,58,P21/n
MUDBAS,C21 H24 Cl1 N2 O8 S1,1.0,6.6000000000000005,57,P21/c
KITBIC,C29 H19 F4 N5 O5 S2,1.0,4.68,64,P21/c
MODWEK,"C22 H32 N3 O1 1+,C1 H2 O2,C1 H1 O2 1-",1.0,6.41,58,P-1
HORMIK,C17 H16 N4 O2 S1,1.0,3.79,40,P212121
EVOROW,C15 H18 O3,1.0,5.2,36,P212121
WEZBEJ,C13 H20 N2 O7,1.0,4.1,42,P1
WUNGER,C21 H18 O2 S1 Se1,1.0,4.84,43,P21/n
INEPAU,C19 H16 N2 O4 S1,1.0,4.43,42,P21/c
OPIJUV,"C21 H25 N1 O6,C3 H6 O1",1.0,3.46,53,P21
BENRIV,C4 H12 N4 P2 S2,0.5,3.3000000000000003,24,Pnma
PURJOD,"C21 H21 B1 N2 O5,0.67(C1 H4 O1)",1.0,4.26,50,P21/a
CAFORM12,"2(C1 H1 O2 1-),Ca1 2+",1.0,2.6,4,Pcab
RATZAR,C23 H20 N2 O4,1.0,4.36,49,P212121
KEVNOR,"C15 H24 N1 O3 1+,I1 1-",1.0,1.23,43,P21
JUNLIN,C17 H26 N2 O2 S1,1.0,4.6000000000000005,48,P212121
XAMGAT,C15 H15 Br1 O4,2.0,5.3,35,P212121
DADDAN,C12 H15 N1 O4,1.0,4.3,32,P212121
ENITAW,C28 H16 N2 O2,1.0,3.5300000000000002,48,P-1
TICFUH,C16 H17 N1 O2,1.0,5.54,36,P-1
JOTSIW,"C3 H3 N9 O2,H2 O1",1.0,4.12,17,P21/c
PCMOXP,C11 H14 Cl1 O4 P1,1.0,3.6,31,P21/c
VAVYOI,C11 H17 Cl1 O2,1.0,4.25,31,P21/c
GASXEF,C24 H17 N1 O2 S1,1.0,5.75,45,P-1
WIGKOQ,C16 H22 Cl1 N1 O2,2.0,3.0,42,P21
YOKYUU,C13 H7 F1 O2,1.0,4.52,23,Pna21
RELDAO,C28 H23 F3 N2 O4,1.0,2.85,60,P212121
SANFUM05,"C4 H2 Cl1 N5,x(H2 O1)",1.0,3.5900000000000003,12,P212121
WIZXIM,C23 H27 N1 O1,1.0,6.75,52,P212121
FIJDOU,"C19 H25 N1 O6,C1 H4 O1",1.0,6.3100000000000005,51,P21/n
IWEHID,C18 H11 Cl1 F3 N1,2.0,7.4399999999999995,34,P41
VOKBUV,"C14 H11 N3 O5,C5 H5 N1,H2 O1",1.0,7.4399999999999995,33,Pbca
LIPTAG,C28 H20 N2 O1 S8,1.0,2.91,59,P-1
RICNEY,"C10 H11 N1 O4 P1 1+,H2 O1,Cl1 1-",1.0,5.17,27,P21/n
TPHEPO04,C18 H15 O4 P1,1.0,4.49,38,P21/c
VABVAX01,C7 H5 Cl1 O3,2.0,4.89,16,P21/c
YEFCOC,C14 H14 N2 O2,1.0,4.79,32,P21/n
JADREO,C22 H19 Cl1 O4 S2,1.0,5.3,48,P21/c
ASUHOP,C25 H24 O5 Si1,1.0,4.92,55,P-1
LOYRIC,"C10 H8 N2,2(C8 H6 O4)",0.5,4.760000000000001,20,P-1
XAJDOG,C27 H18 N2 O2 S2,1.0,5.7700000000000005,51,P-1
WOTSIJ,C20 H16 N2 O1,1.0,4.63,39,P-1
PIMBAP01,C6 H5 N1 O3,1.0,4.78,15,P21/c
SIGJEB,C21 H28 N1 O4 P1,1.0,3.36,55,P21
LANXON,C7 H12 O2 S2,1.0,4.3,23,P21/c
SUCSES,C12 H20 O6,1.0,2.8000000000000003,38,P21212
CUFZIQ,C6 H6 N2 O2,1.0,4.68,16,P21/n
WOJWOH,"C27 H24,C6 H3 N3 O6",1.0,5.97,51,P-1
JADSAL,"C15 H36 N6 2+,2(C24 H20 B1 1-)",1.0,3.81,57,Cc
PEMLIG,C6 H8 N2,1.0,6.03,16,P-1
ESIKOJ,C18 H17 Cl1 O2,1.0,7.04,38,P212121
WUQZER,C24 H36 O1,1.0,3.56,61,P212121
DELZIE,C10 H12 Cl1 N1 O2,1.0,4.01,26,P21/c
VEGLAV,C20 H16 N2 O2,1.0,4.03,40,P21/c
JECVIZ,C12 H19 N1 O2,1.0,5.6899999999999995,34,P-1
BEDDIZ,C22 H27 N1 O2,1.0,3.44,52,P212121
FIMSAY,C21 H21 F3 N2,1.0,6.29,47,P21/n
LILTEI,C13 H16 N2 O4,1.0,6.63,35,P21/c
INATEY,C26 H19 Cl2 N1 O3,1.0,6.8500000000000005,51,P-1
OPUXEF01,C8 H15 I3 O1 Te1,1.0,3.0700000000000003,28,P21/n
RIGFIA,"C6 H8 N1 S1 1+,I1 1-",1.0,4.15,16,P21/c
YUXQUH,C19 H21 N1 O3 S1,1.0,3.1,45,C2/c
JUVRID,C19 H19 N1 O1,2.0,2.98,40,P212121
YEBJOE,"C21 H14 O1,C3 H8 O1",1.0,4.8,36,P-1
XESTEX,C26 H22 O6,1.0,4.99,54,P21/n
QAMQAW01,C28 H28 P2 Se2,0.5,2.08,60,P21/n
JOCYAD,C18 H18 N2 O3,1.0,4.66,41,C2/c
YAPFAY,"C9 H18 N1 O2 1+,Cl1 1-",1.0,3.42,30,Pbca
WINPIV,"C11 H15 N2 O1 1+,H2 O1,Cl1 1-",1.0,2.86,29,P21
PANKUN03,C16 H11 Cl1 N2 O1,1.0,5.36,31,C2/c
WOTJOE04,C28 H22,1.0,5.56,50,P-1
WEHPUU10,C22 H30 O5,1.0,3.6,57,P21/c
JETCOD,"C15 H20 N2 O2 2+,2(Br1 1-)",0.5,3.34,39,Fdd2
QUHFAD,C19 H12 Cl1 N3 O2,1.0,4.41,37,P-1
WUZRUF,"C9 H6 O4 2-,2(C5 H7 N6 1+),7(H2 O1)",1.0,5.94,19,P21/c
XUWGED,"C6 H11 N2 1+,H1 S1 1-",1.0,3.18,19,P21/n
QUZYOC,C17 H16 O4,1.0,6.13,37,P212121
FINQUR,C26 H6 F16,2.0,5.13,48,C2/c
ECUMOF,C13 H12 N2 O3,1.0,5.41,30,P21/n
UVAYOJ,C17 H12 N4,1.0,4.33,33,P-1
VEBXUY,C12 H14 Cl1 N1 O2,1.0,3.45,30,P212121
NIGMUM,C15 H22 O11 S3,1.0,2.75,51,P21
TEFDUF,C13 H17 F1 N1 O3 P1,1.0,3.83,36,P212121
EADLOK,C15 H22 O2,1.0,4.1,39,P212121
XINDIH,C14 H16 F3 N3 O1,1.0,4.66,37,P-1
ZAZHIV,C14 H12 O3,1.0,5.17,29,P-1
ZITSUU,C18 H15 Cl2 N3 O3,1.0,5.28,41,P21/c
FIDDON,C23 H22 Br1 N1 O1,1.0,5.96,48,P21/c
GEDSAK,C11 H17 I1 N2 S1 Te1,1.0,3.18,33,P21/n
XIHDAX,"C18 H15 N2 1+,I1 1-",2.0,2.92,35,P-1
MUBDAP,C13 H13 F1 O4 S1,1.0,3.61,32,P-1
UKUBOU,C30 H18 B1 N1 O3,1.0,4.8,53,Pbca
RUYJIE,C6 H11 B1 N2,1.0,7.2,20,Pca21
GAJQEQ,"C6 H2 Cl2 O4,C6 H4 N2 Se1",0.5,3.08,14,C2/c
FUPKUZ,C17 H18 N2 O4 S1,1.0,5.71,42,P21/c
GOJCAM,C26 H23 N1 O2 S1,2.0,6.370000000000001,53,P-1
JASHUH,C12 H11 Cl2 N1 O3 S1,1.0,5.79,30,P21
OBIKET,C10 H9 F3 O3,2.0,3.9800000000000004,25,P21/n
KOKTEL02,"C6 H14 N2 2+,2(C7 H4 N1 O4 1-)",1.0,5.029999999999999,22,P-1
HEXZUI,C22 H14 F3 N1 O4,1.0,4.9,44,P-1
BECMUV,C22 H12 Br2,0.5,3.52,36,P21/c
GOSHAB,C10 H12 N2 O1 S1,1.0,3.1399999999999997,26,P21/n
RIFWIQ,C14 H16 N4 O2 S2,1.0,5.800000000000001,38,P21/c
KUPXAY,C22 H19 N1 O1,1.0,4.8500000000000005,43,P-4
GAFZEU,C18 H20 N2 O5,1.0,3.5500000000000003,45,P212121
KAQHIV,"C11 H28 N3 3+,3(C1 F3 O3 S1 1-)",1.0,5.5,42,Pna21
IREYUB03,C17 H20 N2 O3 S1,1.0,3.8899999999999997,43,P-1
GUCSUW,C16 H12 Br2 N2 O1,1.0,2.13,33,C2/c
GEHXEX,C19 H19 Cl1 N2,1.0,3.2,41,P21
ZOVGOG01,C10 H17 N1 O3 S1,1.0,2.93,32,P212121
LIBKOA,"C5 H9 N8 1+,C1 N5 O2 1-,H2 O1",1.0,4.130000000000001,22,P-1
BAQKOT,"C15 H10 N3 O1 S2 1-,K1 1+",1.0,3.54,31,P21/c
WOCFEZ,C21 H25 N1 O8,1.0,4.8,55,P212121
QOBSUW,C25 H27 N1 O2 Si1,1.0,3.83,56,P21/c
WAPYOF,C15 H24 O4,1.0,2.92,43,P212121
WONYON,C13 Br1 F11 O1,1.0,7.45,26,P21/c
FEHTAP,C20 H34 O3,1.0,3.5,57,P212121
NIRZOH,C19 H29 Br1 O2 Si1,1.0,2.6100000000000003,52,P21/c
DUZBOQ,C22 H22 F3 N3 O4,2.0,5.36,54,P21/n
HAXTAF,C30 H33 N1,2.0,6.88,64,P-1
SAXLOW,"C12 H10 N2,C8 H8 O4",1.0,4.7,24,P21/c
HIXQEM,C11 H20 O8 S1,1.0,2.73,40,P21
DUQSAL,C20 H21 N1 O2,2.0,6.619999999999999,44,P21/c
RARGOJ,C25 H32 F4 N2,2.0,3.73,63,P21
WUHSIE,C19 H15 N1 O3,1.0,6.47,38,P-1
OKEWEJ,"C12 H12 N2,C8 H12 N2,C10 H8 N2,2(C6 H5 N1 O4)",0.5,6.29,26,P-1
ZOBGUU,C31 H24 N4 O1,1.0,4.72,60,P-1
XEBYUA01,C15 H14 N2 O4,1.0,4.02,35,P21/c
DOJTUR,C8 H11 N1 O2,1.0,3.7,22,P21/n
TOSNOE,C20 H21 N1 O5,1.0,4.6000000000000005,47,P21
EQOROS01,C19 H20 B1 F2 N3,1.0,6.529999999999999,45,P21/n
AFUGAN,"2(C4 H12 N1 O1 1+),O4 S1 2-",1.0,3.0700000000000003,18,P21/n
RIYPOH,C17 H12 N2 O1 S1,1.0,4.859999999999999,33,P-1
VEVWAV,C23 H29 N1 O2 S1,2.0,5.07,56,P-1
AWUTAO,C16 H18 O7,1.0,4.3100000000000005,41,P21/c
POHRAI,C20 H8 F8 N3,1.0,3.64,39,P21/n
GEMWEE01,C12 H19 N3 O8 S1,1.0,3.5700000000000003,43,P212121
DIWPOQ,"C26 H26 N2 P2 Se2,2(C4 H8 O1)",0.5,3.27,58,Pbca
GIRSAB10,C7 H10 N2 O2,1.0,6.5,21,P21/c
PAFJEO,C20 H19 N1 O5 S1,1.0,4.05,46,P212121
OVOFEM,C15 H17 F4 N3,1.0,5.12,39,P21/n
BOBMAG01,C18 H12 N4 O6,0.5,3.6,40,Pbcn
EVAWUU01,C6 H10 N8 S2,1.0,2.22,26,P21/c
HABWUC,C22 H32 O4 S1,1.0,5.2,59,Pbca
EPACIL,C26 H36 S2,1.0,4.79,64,P-1
BADVEH,C24 H30 N2 O2,1.0,4.01,58,P21
KAQHET,C12 H15 Br1 N2 O1,2.0,2.2399999999999998,31,P21
DETYAF,C29 H26 N2 O4,1.0,5.07,61,P21/c
MIKREF,"H22 B18 S2,C6 H6",0.5,3.15,42,C2/c
FETRUR,"C6 H13 N4 1+,Cl1 1-",0.17,4.1,23,R3m
TAGWEH,C10 H8 O3,1.0,3.15,21,P21/c
MAZYOC,C19 H16 Cl1 N5 O2,1.0,3.96,43,P-1
BUYSEW,C22 H29 N3 O2,2.0,5.06,56,P21/n
POHTAI,C22 H24 N2 O4,1.0,3.81,52,P21
EBEXUE,C23 H26 N4,1.0,4.58,53,P21/c
RIYJIW,C16 H24 O4,0.5,3.6900000000000004,44,P21/c
TOKXOJ,C12 H10 Br1 N3,1.0,2.1999999999999997,26,P21/c
ILOFUN,C11 H16 N2 O2 S1,2.0,3.04,32,P21/n
REZBOP02,C8 H6 Cl2 N2,1.0,3.08,18,Pca21
PEBLIS,C15 H18 O5,1.0,5.26,38,P-1
RUJPAO,C26 H20 F3 N3 O2,1.0,4.33,54,P212121
ROTNAS,C23 H21 N1 O3,1.0,3.08,48,P212121
MOVLOY,C28 H27 N1 O4 P2,1.0,4.49,62,P21/c
YAFDER,C5 H10 O6,1.0,5.99,21,P21/n
EFONOE14,C20 H14 O2,1.0,5.06,36,P21/c
CUWMEO,C20 H22 N2 O2 S1,2.0,5.390000000000001,47,P21/n
CEDJIE,C13 H16 N2 O2,1.0,5.0,33,P21/c
JOWTIB,"C27 H31 N2 O2 1+,Cl1 O4 1-",1.0,4.3999999999999995,62,P21/n
PENBUH,C24 H17 F4 N1 O4,1.0,4.5200000000000005,50,C2/c
LUNDUW,C16 H14 O1 Se1,1.0,1.78,32,P212121
OQEFAU,"C6 H8 N4 S2 2+,2(H2 O4 P1 1-),2(H3 O4 P1)",0.5,4.859999999999999,20,P-1
POXZAH,C14 H10 Br1 F1 N2 O2 S1,1.0,2.4,31,Pna21
PUQGAL01,"C4 H12 N1 O7 P2 1-,2(H2 O1),Rb1 1+",1.0,3.11,26,P21/c
DUTRIU01,C14 H12 O2,1.0,3.1399999999999997,28,Pna21
TIZQAV,C13 H6 Br1 F5 S1,1.0,3.5,26,P212121
LIYROC,C19 H27 N1 O4,1.0,4.74,51,P21/c
WILKIL,C19 H22 N1 O5 P1 S1,1.0,4.65,49,P21/c
GUHBOA,C20 H28 O4,1.0,3.36,52,P21
YEDVIN,C21 H22 N2 O2,1.0,4.57,47,P-1
XETDUZ,C38 H26,0.5,5.220000000000001,64,P-1
UHOFOQ,C8 H15 F1 O3 S1,1.0,5.21,28,Pbca
BUDJOB,"C2 H5 N4 S2 1-,C12 H28 N1 1+",1.0,3.93,41,P21/c
NUBLAB,C20 H28 O2,1.0,2.7199999999999998,50,P65
VUPVEH,C15 H20 S2,1.0,5.79,37,P21/c
LUXHET,C22 H18 N4 O1,1.0,5.74,45,P21/c
BIRDOV,"C2 H3 O4 1-,C1 H1 O2 1-,C1 H2 O2,2(Na1 1+)",1.5,3.6,9,P-1
PESWES,C11 H6 F3 N5,1.0,5.0,25,C2/c
JIVCIB,C18 H20 O3,1.0,6.41,41,Pbcn
ZULLID,C20 H30 O5,1.0,3.5700000000000003,55,P212121
OKEDAN,C26 H28 O4,1.0,4.09,58,P21/c
FURXAT,"C7 H7 N1 O4 S1,2(C6 H7 N1 O1)",1.0,4.42,20,P21/c
KADZEZ,C28 H22 Br1 N1 O1,1.0,4.33,53,P-1
RARDAR,C17 H23 N1 O3 S1,1.0,6.29,45,P21/a
DIXSUZ,C21 H26 O4,1.0,5.48,51,P21/n
VUMLUL,"C24 H16 Br1 N3 O1,C1 H1 Cl3",1.0,6.17,45,P-1
KOCWEI01,"C18 H36 K1 N2 O6 1+,C14 H25 Si1 1-",2.0,3.95,63,P21/c
FEXDUL,C13 H14 O3 S1,1.0,5.29,31,P212121
YAJLEE,"C18 H16 N1 O1 1+,H2 O1,I1 1-",1.0,2.68,36,P21/n
MAYCAU,C19 H19 N1 O3 S1,1.0,4.63,43,P21/c
WOWFEX,C31 H24 N2 O2,1.0,4.67,59,P21/n
RESJEF,C24 H24 Br1 F3 N2 O3,1.0,4.1,57,P21/n
EKOPOJ02,C17 H16 Br2 N2,1.0,2.3000000000000003,37,P212121
VATLUY,C17 H19 N1 O3,1.0,5.26,40,P212121
DUKYOY,C19 H25 N1 O2 S1,1.0,3.4,48,P21
XEHLOP,"C24 H24 N4 O4 S1,H2 O1",1.0,3.73,57,P-1
LIQNOS,C12 H10 Br2 O3,1.0,6.660000000000001,27,P212121
EKAPAH,C18 H16 N6 O2 S1,1.0,5.09,43,P21/c
DUNPAG,"C10 H24 P1 1+,C1 F3 O3 S1 1-",2.0,3.26,35,P21/n
DAVQOG,C24 H32 B1 N1 Si2,1.0,6.4,60,C2/c
WECKAU,C26 H10 F8 O2,0.5,5.3100000000000005,46,P21/c
UWONIH,C8 H10 N4 O2,1.0,4.31,24,P21/c
JAHHEI,C14 H18 O3,1.0,5.34,35,P212121
UGIGOK,"C26 H28 Cl2 N4 O4,C7 H12 O4",1.0,6.9,64,P-1
NIDZUX,C9 H9 N1,1.0,5.3,19,P21/c
QEMSOU,"C30 H22 N2 2+,2(C1 F3 O3 S1 1-)",0.5,6.67,54,P21/n
FEPHOA,C17 H22 Cl1 N3 O2,1.0,4.78,45,P21/c
LOQPEQ,C25 H24 Cl1 N1 O3 S1,1.0,4.79,55,P212121
ZAYPAQ01,"C6 H10 N2 2+,2(H2 O4 P1 1-)",1.0,3.4,18,P-1
PEVKIK01,"C17 H14 O1,2(C6 H3 N3 O6)",1.0,3.8000000000000003,32,P21
IYUPOJ,C25 H24 N2,1.0,3.84,51,P21/n
KIGJIW,C15 H12 Cl3 N1 O1,1.0,5.56,32,P21/n
YEYHOC,"2(C17 H15 N1 O4),C14 H12 O6 S2 2-,2(C1 H6 N3 1+)",0.5,5.3,37,Pbca
JEJDAH,C11 H8 Br1 N3 O2 S1,1.0,5.6899999999999995,26,P21/n
ROXWIM,C20 H22 N2,1.0,5.34,44,P21/c
GAQMIW,C22 H26 N6 O2,1.0,2.7800000000000002,56,P21
JOKDIA,"C8 H16 N7 O2 S3 1+,C7 H5 O4 1-,H2 O1",1.0,5.87,36,P21/c
RORRUL,C20 H26 O2 Si2,0.5,3.39,50,Pbca
GUTBII01,C16 H16 Br1 N1 O1,1.0,2.54,35,P21
ZIMHIO01,"C8 H10 N2 O3 S1,C2 H5 N1 O1",1.0,4.62,24,C2/c
KIFYAZ,"C7 H4 N1 O3 S1 1-,C9 H14 N1 1+",1.0,7.4,24,P21/c
PONLUA,C10 H10 F6 O2,1.0,4.69,28,Pbca
ZECQUT,C23 H14 Cl2 N4 O1,1.0,5.12,44,P21/c
NUCGOH,C18 H20 O4,2.0,5.1000000000000005,42,P21
CABWUA,C15 H14 N2 O3,1.0,3.42,34,Pna21
XOZCAR,C14 H13 Br1 N2 O1 S1,1.0,4.61,32,P-1
NIQPAF,C21 H25 N1 O2,1.0,6.59,49,P21/c
GESGIW,"C27 H23 Cl2 N4 1+,C6 H4 N1 O2 1-",2.0,5.86,56,P-1
IWIZEX,C22 H24 Cl1 N1 O2,1.0,5.01,50,P-1
NEQGAU,C22 H15 N3,2.0,5.3100000000000005,40,P21/n
JEJQIB,C9 H7 Br1 F3 N3,1.0,3.25,23,C2/c
HUJMOQ,C18 H16 O1,1.0,6.7,35,P21/c
WUNKIB,C24 H22 N2 O1,2.0,6.41,49,P21/n
LABNIM,C13 H24 S3 Si4,1.0,3.8000000000000003,44,P21/n
KIVPOW,C14 H9 Br1 N2 O2,1.0,4.7,28,P21/c
NOZYEG,C12 H26 N1 O3 P1,1.0,4.5,43,Pbca
TEHCEO,C10 H8 N2 O1,1.0,4.8,21,P212121
WUGLAN,"2(C24 H20 F12 N4 S2),C6 H16 N1 1+,C7 H5 O2 1-",1.0,5.9799999999999995,62,P1
GEHLEO,C27 H26 I1 N1 O4 S1,1.0,2.9499999999999997,60,P212121
DOMWUB,C26 H17 Cl4 N1 O1 S1,1.0,5.66,50,P41212
LAKFOV,C12 H17 N3 O7 S1,1.0,5.29,40,P21/c
DOGGAK,"C14 H13 N3 O3,1.5(H2 O1)",1.0,4.64,33,C2/c
MURWUR,C15 H11 N3 O1,1.0,3.96,30,C2/c
TOPNAQ,C16 H17 N1 O5 S1,1.0,5.6899999999999995,40,I2/c
CABRUR10,"6(C1 H4 N2 O1),Ca1 2+,2(Br1 1-)",0.5,4.3,8,P21/c
KUGBUK,C13 H15 B1 Cl1 N1 O2 Si1,1.0,3.79,34,C2/c
DOVPIO,C16 H15 N1 O1,1.0,4.92,33,P21/c
IVITAL,C9 H10 N2 O2 S1,1.0,2.98,24,P212121
DABREG,C22 H21 N3 O2,2.0,4.7,48,P21/c
GISZAL,C25 H20 O1,1.0,4.77,46,P21/c
JUHHUP,"C7 H19 F2 N3 P1 1+,C24 H20 B1 1-",1.0,3.2,45,P212121
ZASTOE,"C12 H10 N6 2+,2(N1 O3 1-)",0.5,3.56,28,C2/c
TUCDIE,C13 H16 O2,1.0,3.7,31,P212121
PONWUO,C20 H22 Br2 F2 N2 O2,0.5,4.16,50,P21/n
ASAXOJ,C17 H21 N1 O3 S1,1.0,2.5100000000000002,43,P21
QIMQIO,C21 H19 F3 O2 S2,1.0,6.39,47,C2/c
UNOBOS,C14 H16 I1 N1 O3,2.0,4.130000000000001,35,P1
KIYYAV,C15 H19 N1 O4,1.0,3.3300000000000005,39,P212121
INEMEX,"C3 N5 O6 1-,C5 H5 Br1 N1 1+",1.0,1.9900000000000002,14,P21/c
XAZZOR,"C3 N8 O4 2-,2(H4 N1 1+)",1.0,3.2,15,P21/n
XIHDOK,"C17 H22 O4,H2 O1",1.0,3.18,43,P212121
ADISIR,C14 H20 N6 S2,1.0,3.84,42,P-1
ASPARM22,"C4 H8 N2 O3,H2 O1",1.0,2.9000000000000004,17,P212121
BICCIZ18,C17 H18 N2 O6,1.0,5.04,43,P21/c
WIVCAH,C17 H26 N2 O2,1.0,6.660000000000001,47,P21/c
VENBAU,C8 H8 N2 O4,0.5,3.3300000000000005,22,P21/n
HUZLEX,C27 H16 N2 O2,2.0,6.510000000000001,47,P-1
SAGMOG,"C14 H10,C6 F4 O2",1.0,3.5700000000000003,24,P21/c
GUCQEE,"2(C16 H12 O5),C6 H6 N2 O1",1.0,6.3100000000000005,33,P21
ONAGAN,"C30 H28 N4 2+,2(C1 H4 O1),2(Br1 1-)",0.5,6.1,62,P-1
CALGIH01,C5 H4 Br2 O1 S2,0.5,2.25,14,C2/c
WAGXIO,C18 H14 N4 O1 S1,1.0,3.44,38,P21/c
HEXCET02,C2 Cl6,0.5,6.6000000000000005,8,Pnma
GOLXUB,"C1 H7 N4 1+,C4 H5 O4 1-",1.0,4.34,13,C2/c
HICDUS,C19 H27 N1 O4,1.0,5.8,51,C2/c
FOVNEK,C16 H13 N3 S2,1.0,2.93,34,P21
XEGBEQ,C21 H13 Br1 Cl1 N3 O2 S2,1.0,4.14,43,P21/n
